time,open,high,low,close,volume
2025-04-27 00:00:00+00:00,480.95,482.45,480.75,481.05,162394
2025-04-28 00:00:00+00:00,481.05,482.85,469.35,473.95,5663181
2025-04-29 00:00:00+00:00,474.0,476.6,455.3,457.95,4365921
2025-04-30 00:00:00+00:00,458.0,460.2,449.95,454.5,3878044
2025-05-02 00:00:00+00:00,455.95,455.95,435.35,435.7,2505013
2025-05-03 00:00:00+00:00,438.05,439.7,435.0,438.15,337227
2025-05-04 00:00:00+00:00,438.15,443.5,437.7,439.7,415443
2025-05-05 00:00:00+00:00,435.0,438.95,420.05,426.7,6653238
2025-05-06 00:00:00+00:00,427.5,436.0,422.6,430.25,4736149
2025-05-07 00:00:00+00:00,430.0,440.85,428.05,438.0,3003208
2025-05-08 00:00:00+00:00,438.0,449.0,438.0,443.9,2742625
2025-05-10 00:00:00+00:00,446.0,447.65,443.9,445.2,241139
2025-05-11 00:00:00+00:00,452.0,452.3,446.45,448.6,721342
2025-05-12 00:00:00+00:00,451.65,463.0,451.65,456.4,4904337
2025-05-13 00:00:00+00:00,458.0,458.6,450.35,455.85,2187834
2025-05-14 00:00:00+00:00,455.0,456.6,438.35,438.8,5035966
2025-05-15 00:00:00+00:00,438.6,446.45,435.05,442.15,4260507
2025-05-16 00:00:00+00:00,444.0,445.5,440.5,441.05,351478
